method,scenario,experiment_id,eval_name,repeat,episode_id,line_no_read,line_no_selected,score,score_selected_csv,result,win,frame_count,selected_rank,counterpart_rank,selection_tier,counterpart_rule,selected_source_file
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,192,192,192,57.0,57.0,Win,1.0,14,42.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,202,202,202,51.0,51.0,Win,1.0,14,14.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,204,204,204,57.0,57.0,Win,1.0,14,58.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,208,208,208,57.0,57.0,Win,1.0,14,31.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,209,209,209,51.0,51.0,Win,1.0,14,15.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,211,211,211,51.0,51.0,Win,1.0,14,5.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,216,216,216,57.0,57.0,Win,1.0,14,30.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,217,217,217,57.0,57.0,Win,1.0,14,33.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,220,220,220,57.0,57.0,Win,1.0,14,34.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,221,221,221,63.0,63.0,Win,1.0,14,86.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,223,223,223,51.0,51.0,Win,1.0,14,16.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,235,235,235,63.0,63.0,Win,1.0,14,94.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,240,240,240,51.0,51.0,Win,1.0,14,2.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,247,247,247,51.0,51.0,Win,1.0,14,25.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,248,248,248,57.0,57.0,Win,1.0,14,64.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,249,249,249,57.0,57.0,Win,1.0,14,40.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,253,253,253,51.0,51.0,Win,1.0,14,6.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,257,257,257,57.0,57.0,Win,1.0,14,44.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,262,262,262,57.0,57.0,Win,1.0,14,66.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,263,263,263,57.0,57.0,Win,1.0,14,72.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,264,264,264,57.0,57.0,Win,1.0,14,51.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,269,269,269,63.0,63.0,Win,1.0,14,87.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,272,272,272,51.0,51.0,Win,1.0,14,8.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,273,273,273,63.0,63.0,Win,1.0,13,95.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,279,279,279,54.0,54.0,Win,1.0,14,28.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,281,281,281,57.0,57.0,Win,1.0,13,39.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,283,283,283,57.0,57.0,Win,1.0,14,50.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,292,292,292,51.0,51.0,Win,1.0,14,13.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,293,293,293,57.0,57.0,Win,1.0,14,32.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,294,294,294,57.0,57.0,Win,1.0,14,63.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-2m,sce2m_synergy_run_0078,eval_run_0078_web_batch_20260622_141137,repeat_001,296,296,296,63.0,63.0,Win,1.0,14,88.0,,score_band_visibility,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,3,3,3,69.0,69.0,Win,1.0,24,55.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,7,7,7,75.0,75.0,Win,1.0,25,26.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,12,12,12,66.0,66.0,Win,1.0,25,59.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,13,13,13,63.0,63.0,Win,1.0,29,50.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,17,17,17,57.0,57.0,Win,1.0,24,90.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,19,19,19,60.0,60.0,Win,1.0,28,74.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,25,25,25,54.0,54.0,Win,1.0,23,85.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,26,26,26,60.0,60.0,Win,1.0,27,73.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,27,27,27,66.0,66.0,Win,1.0,26,51.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,29,29,29,57.0,57.0,Win,1.0,26,97.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,38,38,38,51.0,51.0,Win,1.0,21,89.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,41,41,41,63.0,63.0,Win,1.0,27,68.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,49,49,49,72.0,72.0,Win,1.0,25,2.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,50,50,50,81.0,81.0,Win,1.0,27,12.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,52,52,52,78.0,78.0,Win,1.0,26,22.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,53,53,53,54.0,54.0,Win,1.0,22,75.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,58,58,58,69.0,69.0,Win,1.0,26,35.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,60,60,60,69.0,69.0,Win,1.0,25,42.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,61,61,61,63.0,63.0,Win,1.0,25,65.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,62,62,62,72.0,72.0,Win,1.0,24,32.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,64,64,64,69.0,69.0,Win,1.0,26,52.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,66,66,66,54.0,54.0,Win,1.0,25,76.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,72,72,72,57.0,57.0,Win,1.0,31,94.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,76,76,76,66.0,66.0,Win,1.0,29,58.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,79,79,79,69.0,69.0,Win,1.0,25,39.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,83,83,83,66.0,66.0,Win,1.0,30,57.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,86,86,86,48.0,48.0,Win,1.0,28,91.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,87,87,87,63.0,63.0,Win,1.0,28,64.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,88,88,88,72.0,72.0,Win,1.0,25,9.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,89,89,89,78.0,78.0,Win,1.0,21,19.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,90,90,90,63.0,63.0,Win,1.0,28,63.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,93,93,93,69.0,69.0,Win,1.0,25,38.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,97,97,97,60.0,60.0,Win,1.0,24,81.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,99,99,99,66.0,66.0,Win,1.0,25,61.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,100,100,100,63.0,63.0,Win,1.0,28,71.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,103,103,103,60.0,60.0,Win,1.0,23,79.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,104,104,104,57.0,57.0,Win,1.0,27,87.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,109,109,109,60.0,60.0,Win,1.0,27,78.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,114,114,114,57.0,57.0,Win,1.0,22,92.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,117,117,117,69.0,69.0,Win,1.0,26,34.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,118,118,118,57.0,57.0,Win,1.0,27,98.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,119,119,119,75.0,75.0,Win,1.0,27,23.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,120,120,120,81.0,81.0,Win,1.0,24,14.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,122,122,122,63.0,63.0,Win,1.0,24,69.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,123,123,123,66.0,66.0,Win,1.0,26,48.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,124,124,124,60.0,60.0,Win,1.0,29,83.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,127,127,127,57.0,57.0,Win,1.0,23,99.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,128,128,128,60.0,60.0,Win,1.0,27,82.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,129,129,129,72.0,72.0,Win,1.0,25,8.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,134,134,134,78.0,78.0,Win,1.0,21,21.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,136,136,136,63.0,63.0,Win,1.0,43,41.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,138,138,138,60.0,60.0,Win,1.0,22,77.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,140,140,140,78.0,78.0,Win,1.0,24,18.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,144,144,144,57.0,57.0,Win,1.0,27,86.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,145,145,145,69.0,69.0,Win,1.0,26,43.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,148,148,148,72.0,72.0,Win,1.0,25,33.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,150,150,150,66.0,66.0,Win,1.0,22,36.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,152,152,152,60.0,60.0,Win,1.0,27,80.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,153,153,153,57.0,57.0,Win,1.0,23,96.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,155,155,155,60.0,60.0,Win,1.0,23,72.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,157,157,157,69.0,69.0,Win,1.0,22,46.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,160,160,160,75.0,75.0,Win,1.0,25,27.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,162,162,162,69.0,69.0,Win,1.0,24,44.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,164,164,164,63.0,63.0,Win,1.0,24,67.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,168,168,168,63.0,63.0,Win,1.0,29,66.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,173,173,173,69.0,69.0,Win,1.0,23,37.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,175,175,175,87.0,87.0,Win,1.0,26,5.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,178,178,178,57.0,57.0,Win,1.0,28,93.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,179,179,179,66.0,66.0,Win,1.0,25,54.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,182,182,182,63.0,63.0,Win,1.0,26,62.0,,positive_contribution_fill,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,183,183,183,90.0,90.0,Win,1.0,27,10.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,187,187,187,72.0,72.0,Win,1.0,26,31.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
Synergy,sce-3,sce3_synergy_run_0076,eval_run_0076_web_batch_20260622_141137,repeat_001,194,194,194,84.0,84.0,Win,1.0,25,13.0,,high_score_positive_contribution,nan,selected_gate_positive_episodes.csv
