idx,map_id,method,method_group,experiment_id,archive_id,source_run,trial_id,evaluation_id,episode_id,trial_number,result,score,return,battle_won,source_file,bktree_path,unified_bktree_path,state_id_sequence_length,unified_state_id_sequence_length,unified_reconstructed_state_count,unified_missing_state_count,state_id_sequence_text,unified_state_id_sequence_text,unified_state_status_sequence_text,unified_state_source_sequence_text
479,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,62,,Win,24.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 1 237 112 23 23 24 24 16 26 27 42 168 238 56 169 131,0 33 94 449 409 409 410 410 406 282 309 99 325 102 20 150 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 237 112 23 23 24 24 16 26 27 42 168 238 56 169 131
480,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,78,,Win,24.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 29 72 122 123 73 59 25 125 61 126 229 229 271 56 56 131,0 22 428 84 454 429 421 96 308 343 456 247 247 101 20 20 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 29 72 122 123 73 59 25 125 61 126 229 229 271 56 56 131
481,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,52,,Win,24.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,18,18,0,0,0 179 179 217 151 218 25 25 25 41 219 220 220 98 56 56 56 28,0 1 1 242 470 497 96 96 96 5 49 498 498 148 20 20 20 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 179 179 217 151 218 25 25 25 41 219 220 220 98 56 56 56 28
482,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,72,,Win,24.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,18,18,0,0,0 11 84 163 209 209 210 60 206 206 253 254 245 182 205 169 56 131,0 323 257 104 492 492 493 96 28 28 514 121 510 202 256 150 20 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 11 84 163 209 209 210 60 206 206 253 254 245 182 205 169 56 131
483,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,74,,Win,24.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,18,18,0,0,0 29 237 217 100 250 91 60 203 203 257 191 258 259 169 169 56 131,0 22 94 242 442 128 27 96 97 97 516 485 188 58 150 150 20 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 29 237 217 100 250 91 60 203 203 257 191 258 259 169 169 56 131
484,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,22,,Win,21.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 117 117 58 100 114 114 118 119 120 121 70 21 21 39,0 33 242 242 420 442 450 450 452 453 163 188 427 9 9 32,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 117 117 58 100 114 114 118 119 120 121 70 21 21 39
485,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,61,,Win,21.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 29 234 145 123 123 235 235 116 116 236 81 8 21 45 71,0 22 23 465 454 454 505 505 88 88 506 108 401 9 10 32,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 29 234 145 123 123 235 235 116 116 236 81 8 21 45 71
486,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,69,,Win,21.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 29 89 217 181 132 202 202 193 193 18 241 8 21 9 194,0 22 436 242 481 461 489 489 486 486 408 188 401 9 9 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 29 89 217 181 132 202 202 193 193 18 241 8 21 9 194
487,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,41,,Win,21.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 179 179 180 181 181 114 114 177 177 155 155 103 182 56 183 184,0 1 1 480 481 481 450 450 97 97 471 471 188 202 20 60 61,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 179 179 180 181 181 114 114 177 177 155 155 103 182 56 183 184
488,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,44,,Win,21.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 1 1 112 23 23 195 195 134 66 196 175 20 21 197 88 194,0 33 33 449 409 409 254 254 131 423 487 478 267 9 10 10 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 1 112 23 23 195 195 134 66 196 175 20 21 197 88 194
489,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,59,,Win,21.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 11 11 12 23 86 65 4 222 222 135 200 8 68 9 21 39,0 323 323 402 409 434 422 399 500 500 296 488 401 425 9 9 32,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 11 11 12 23 86 65 4 222 222 135 200 8 68 9 21 39
490,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,66,,Win,21.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 1 1 22 23 100 24 79 193 246 247 247 70 94 45 88 194,0 33 33 155 409 442 410 54 486 71 511 511 427 31 10 10 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 1 22 23 100 24 79 193 246 247 247 70 94 45 88 194
491,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,67,,Win,18.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 2 112 85 86 173 173 15 16 17 248 241 20 21 28,0 33 397 449 433 434 476 476 405 406 407 512 188 267 9 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 2 112 85 86 173 173 15 16 17 248 241 20 21 28
492,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,17,,Win,18.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 1 95 22 23 23 96 96 16 16 42 97 97 98 78 99 28,0 33 439 155 409 409 440 440 406 406 99 441 441 148 256 150 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 95 22 23 23 96 96 16 16 42 97 97 98 78 99 28
493,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,18,,Win,18.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 29 29 12 100 100 79 79 61 101 102 102 103 77 78 78 28,0 22 22 402 442 442 54 54 343 200 201 201 188 51 256 256 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 29 29 12 100 100 79 79 61 101 102 102 103 77 78 78 28
494,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,83,,Win,18.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 29 72 145 123 58 124 282 16 283 161 241 43 78 78 99 28,0 22 428 465 454 420 455 526 406 527 121 188 255 256 256 150 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 29 72 145 123 58 124 282 16 283 161 241 43 78 78 99 28
495,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,96,,Win,18.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,17,17,0,0,0 11 11 12 13 13 14 14 16 16 17 87 248 98 98 99 28,0 323 323 402 403 403 404 404 406 406 407 435 512 148 148 150 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 11 11 12 13 13 14 14 16 16 17 87 248 98 98 99 28
496,MarineMicro_MvsM_4_dist,VDN,PyMARL,vdn_MarineMicro_MvsM_4_dist_train_run_0002,vdn_checkpoint_eval_20260531_sacred_1-12,vdn_MarineMicro_MvsM_4_dist_train_run_0002,,eval_8,11,,Win,18.0,20.0,True,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree/node_log.txt,pymarl/vdn_checkpoint_eval_20260531_sacred_1-12/vdn_MarineMicro_MvsM_4_dist_train_run_0002/evaluations/eval_8/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,18,18,0,0,0 29 72 57 58 73 59 60 74 74 75 75 76 77 78 78 56 28,0 22 428 2 420 429 421 96 176 176 430 430 431 51 256 256 20 21,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 29 72 57 58 73 59 60 74 74 75 75 76 77 78 78 56 28
